gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ensg00000134326.12	235.0152859	-3.59510926	0.221288782	-16.24623366	2.38E-59	6.30E-56
ensg00000134330.19	320.3002502	0.767300629	0.382801568	2.004434395	0.045023548	0.123651493
ensg00000134339.9	573.7591663	-0.008298179	0.204801227	-0.040518207	0.967679992	0.9783836
ensg00000134352.21	351.0284134	1.828489494	1.03901352	1.759832243	0.078436254	0.175815004
ensg00000134363.12	220.641023	-0.701977557	0.157026502	-4.470440009	7.81E-06	0.000231971
ensg00000134369.16	524.3894465	-0.382474782	0.148491163	-2.575741039	0.010002553	0.048561844
ensg00000134371.15	39.1959926	-0.465112841	0.692646875	-0.671500671	0.501901632	0.636757369
ensg00000134375.11	577.0350566	1.327855434	0.371654238	3.572824678	0.000353151	0.005016791
ensg00000134376.17	11.40042914	-0.362651271	1.071843791	-0.338343399	0.735104423	
ensg00000134398.15	11.78285542	-0.35067581	0.713989595	-0.491149748	0.623320538	
ensg00000134419.15	7127.582868	1.195280804	0.591493626	2.020783912	0.043302139	0.120395752
ensg00000134440.12	676.185043	0.522377086	0.24084351	2.168948151	0.030086621	0.096051318
ensg00000134444.15	76.67379192	0.560079312	0.56478214	0.9916732	0.321356968	0.467456984
ensg00000134452.20	2326.138324	0.282693475	0.11116326	2.543047723	0.010989022	0.051341854
ensg00000134453.16	665.318525	0.072060569	0.162643774	0.443057656	0.657724032	0.763752788
ensg00000134461.16	309.0091061	-0.718188826	0.19204103	-3.739767615	0.00018419	0.003030924
ensg00000134463.15	298.8324523	-1.347791257	0.226359861	-5.954197217	2.61E-09	2.12E-07
ensg00000134470.21	478.9165575	-0.68575217	0.27571405	-2.487186165	0.0128758	0.056564751
ensg00000134480.17	343.7970669	0.780509566	0.370252723	2.108045445	0.035027059	0.105808327
ensg00000134489.7	11.33705231	-0.018739548	0.561451052	-0.033376993	0.973373956	
ensg00000134504.14	891.7871816	-0.456392543	0.198104659	-2.303795107	0.021234148	0.077148409
ensg00000134508.13	120.6956443	-0.031931276	0.407922444	-0.078277811	0.937607068	0.960581594
ensg00000134531.10	2802.396901	0.299883764	0.146080066	2.052872599	0.040084935	0.11481398
ensg00000134539.17	65.32621942	0.432276348	0.300262989	1.439659112	0.149963867	0.272463481
ensg00000134548.11	9.539737521	1.463390799	0.702366547	2.083514377	0.037204363	
ensg00000134569.10	766.3809015	-0.230583445	0.148401302	-1.553783172	0.120236146	0.235149753
ensg00000134574.12	2573.859885	-0.239690545	0.114591095	-2.091703066	0.036465086	0.108633008
ensg00000134575.13	759.5112307	-0.007562944	0.160486846	-0.047125009	0.962413595	0.974769203
ensg00000134590.14	1638.483751	-0.0911312	0.247076774	-0.368837582	0.712248791	0.805636241
ensg00000134594.5	6.272926899	-0.337619197	0.687483823	-0.491094024	0.623359948	
ensg00000134597.17	481.3565677	0.297124952	0.184092526	1.613997911	0.106527879	0.216154396
ensg00000134602.16	329.2995299	0.413098987	0.243986756	1.693120534	0.090432526	0.192823794
ensg00000134644.16	1932.702554	0.543278447	0.236687704	2.2953387	0.021713721	0.078119887
ensg00000134668.13	195.1830544	-0.727179832	0.316628028	-2.296637591	0.021639452	0.078015101
ensg00000134684.13	3689.884303	0.272158788	0.178257503	1.526773254	0.126817405	0.243808682
ensg00000134686.21	4218.919367	-0.099132516	0.192255799	-0.515628221	0.606114096	0.722670151
ensg00000134690.11	1616.094794	-0.543999293	0.097458707	-5.581843928	2.38E-08	1.49E-06
ensg00000134697.13	1089.462933	0.64036553	0.317230673	2.018611643	0.0435276	0.120794558
ensg00000134698.11	313.9707517	-0.217584733	0.276274689	-0.787566657	0.430950225	0.573853137
ensg00000134709.13	119.8713087	0.605407738	0.463155444	1.307137262	0.191166098	0.322889698
ensg00000134716.11	23.96490021	-0.128329004	0.448976817	-0.285825457	0.77501181	0.849979853
ensg00000134717.18	249.770039	0.887959884	0.502299337	1.767790277	0.077095971	0.173799335
ensg00000134744.14	402.5515973	0.088053328	0.390034235	0.225757946	0.821389687	0.881243141
ensg00000134748.13	356.2678777	0.616880126	0.335426454	1.839092052	0.065901648	0.157408621
ensg00000134755.19	90.79361776	-0.528506929	0.347788505	-1.519621613	0.128606103	0.246034349
ensg00000134757.5	1343.910618	0.044698246	0.215835146	0.207094381	0.835936151	0.891425548
ensg00000134758.14	36.01897132	-0.540442318	0.416922332	-1.296266179	0.194883796	0.326960739
ensg00000134759.14	279.9915713	1.36539183	0.52457336	2.60286155	0.009244928	0.04610354
ensg00000134762.17	1402.554829	0.373856514	0.259423553	1.441104749	0.149555092	0.271957505
ensg00000134765.10	3.485613885	-1.499817244	1.209271672	-1.240264929	0.21487742	
ensg00000134775.16	141.5319085	0.602571591	0.245885817	2.450615489	0.014261221	0.05989853
ensg00000134779.15	875.2522717	0.400450862	0.191543101	2.090656669	0.036558852	0.108790081
ensg00000134802.18	288.4319225	-0.296060586	0.148440596	-1.994471814	0.046100517	0.125285269
ensg00000134809.9	511.83869	-0.245556762	0.154659549	-1.587724543	0.112348641	0.224460187
ensg00000134815.19	715.1912865	-0.146419812	0.168708702	-0.867885357	0.385457096	0.530728889
ensg00000134824.14	3692.546532	0.639772114	0.153773688	4.160478451	3.18E-05	0.000747642
ensg00000134825.16	209.1881323	0.693896566	0.478396611	1.450462963	0.14692946	0.269127013
ensg00000134830.6	139.1802958	-0.162887295	0.243528706	-0.668862811	0.503582995	0.638157474
ensg00000134851.13	893.9052508	-0.452422891	0.183381585	-2.467111901	0.013620778	0.05849961
ensg00000134852.15	307.9748797	0.807428862	0.338034945	2.388595836	0.016912897	0.066755072
ensg00000134864.11	117.2833204	0.057264801	0.238578394	0.240025092	0.810310805	0.873372319
ensg00000134871.20	6430.147246	-1.236695385	0.252023087	-4.907071802	9.24E-07	3.95E-05
ensg00000134874.18	286.6761177	0.013343701	0.196153684	0.068026769	0.945764325	0.965356978
ensg00000134882.16	1069.959216	0.071909892	0.190658201	0.377166529	0.706049853	0.800717442
ensg00000134884.15	654.8707155	-0.862312135	0.315455408	-2.733546846	0.006265621	0.036444065
ensg00000134897.14	317.5767261	0.080936254	0.221315752	0.365704895	0.714585293	0.807192103
ensg00000134900.13	95.0843827	2.144857229	0.808179132	2.653937902	0.007955847	0.042331399
ensg00000134901.14	240.08202	0.348936667	0.181447342	1.923074004	0.054470757	0.139078291
ensg00000134905.17	431.1334188	0.328105997	0.177716696	1.846230573	0.064858734	0.155449847
ensg00000134909.19	607.4004463	0.373105564	0.214847655	1.736605239	0.082456874	0.181858042
ensg00000134910.14	836.8838387	1.926257932	0.837616264	2.299690221	0.021465777	0.0776494
ensg00000134940.14	3.763574921	1.856221175	1.047526748	1.772003606	0.076393959	
ensg00000134954.14	906.161452	0.360947044	0.143911883	2.508111469	0.012137837	0.054490123
ensg00000134955.12	949.5461208	-0.022613215	0.122723241	-0.184261882	0.853808016	0.903822629
ensg00000134962.7	26.36029508	0.594216953	0.473843317	1.254036792	0.209828633	0.345259926
ensg00000134970.14	185.2265026	0.428492342	0.325932607	1.314665465	0.188622358	0.319734075
ensg00000134982.19	256.5838974	2.916749808	0.959217014	3.040761126	0.00235981	0.019282933
ensg00000134986.14	596.6975595	0.001071846	0.35503898	0.003018954	0.997591227	0.998419854
ensg00000134987.13	226.2354331	1.37192576	0.544000593	2.521919605	0.011671638	0.053222281
ensg00000134996.12	708.132472	0.826965841	0.245869369	3.363435815	0.000769787	0.008882312
ensg00000135002.12	234.0603065	0.217132566	0.212029703	1.024066736	0.305803755	0.450747661
ensg00000135018.14	3107.038669	0.271937746	0.173938867	1.5634099	0.117956213	0.232313866
ensg00000135040.16	446.3613034	0.163059134	0.268937527	0.606308595	0.544309852	0.672597686
ensg00000135045.7	532.9514643	-0.536930651	0.121476094	-4.420051985	9.87E-06	0.000281024
ensg00000135046.14	1443.437739	1.964075533	0.827668466	2.373022065	0.01764321	0.068455241
ensg00000135047.16	1343.585489	0.475725819	0.243792594	1.95135468	0.051014869	0.13346843
ensg00000135048.14	199.560666	1.794353102	1.172305866	1.530618548	0.125863695	0.242788155
ensg00000135049.16	222.6504711	0.735194445	0.48293612	1.522343049	0.127923147	0.245226119
ensg00000135052.16	2695.416057	-0.062011555	0.077305455	-0.802162739	0.422458827	0.565183133
ensg00000135069.14	2854.008389	-0.223854918	0.1145345	-1.954475874	0.050644965	0.132926727
ensg00000135070.15	791.3556462	0.466947805	0.115216256	4.052794459	5.06E-05	0.001090514
ensg00000135074.16	161.3386771	0.85865775	0.221923932	3.869153466	0.000109214	0.001991088
ensg00000135077.10	58.37671659	-0.35384671	0.252931156	-1.398984274	0.161817699	0.286805534
ensg00000135083.17	406.8024245	-0.690280038	0.274218524	-2.517262609	0.011827064	0.053591763
ensg00000135090.14	1300.422519	0.535064598	0.215592395	2.481834286	0.013070805	0.05706207
ensg00000135093.13	269.9760607	-0.180332741	0.139302266	-1.294542767	0.195478007	0.327708766
ensg00000135097.7	9.168890487	-1.835692361	0.919849004	-1.995645322	0.045972543	
ensg00000135108.16	1279.201129	0.481845753	0.157123507	3.066668776	0.002164586	0.018105573
ensg00000135111.16	389.9996861	0.058926417	0.16276203	0.362040318	0.717321902	0.809690384
ensg00000135114.14	1972.801261	-2.512279074	0.195548966	-12.84731454	8.90E-38	1.48E-34
ensg00000135116.9	54.75968274	-0.383271603	0.276030464	-1.38851197	0.164981202	0.290887067
ensg00000135119.15	142.2687182	0.266177685	0.203540641	1.307737287	0.190962432	0.322710196
ensg00000135124.16	311.3895253	0.126083045	0.178239784	0.707378805	0.479331105	0.617220875
ensg00000135127.12	1090.372468	0.159035524	0.208952774	0.761107503	0.44659286	0.588033157
ensg00000135148.12	2551.773071	0.138974755	0.098068932	1.417112957	0.156449905	0.280479783
ensg00000135164.19	113.6832589	1.915879583	0.669846998	2.860174921	0.004234074	0.028848267
ensg00000135185.12	207.4318968	-0.049728479	0.155677998	-0.319431647	0.749399216	0.831393883
ensg00000135211.6	107.2884013	0.405541558	0.273654883	1.481945265	0.13835486	0.25787587
ensg00000135218.19	10.26786784	0.714475865	0.571264104	1.250692734	0.211046602	
ensg00000135241.17	112.89208	0.713199581	0.258476879	2.759239373	0.005793608	0.034736209
ensg00000135245.10	302.7889546	0.07011177	0.180519043	0.388389882	0.697727531	0.794269578
ensg00000135249.8	125.2252287	1.19823098	0.502444658	2.384801912	0.01708832	0.067060253
ensg00000135250.17	870.5851861	0.717356137	0.337636233	2.124642046	0.033616493	0.10308954
ensg00000135253.16	226.1505953	-0.522177439	0.292073597	-1.787828293	0.073803715	0.169413953
ensg00000135269.18	959.9062628	0.209156314	0.196641097	1.063644974	0.287489561	0.430941714
ensg00000135272.13	322.2507927	-0.313273233	0.221101703	-1.4168739	0.156519799	0.280516015
ensg00000135297.17	219.234934	2.50504478	0.990618269	2.52876901	0.011446333	0.05270995
ensg00000135299.18	119.2934853	0.137754998	0.317641358	0.433680925	0.66452016	0.769090719
ensg00000135312.7	4.225638344	-0.714089182	1.133713055	-0.629867654	0.528781177	
ensg00000135314.14	98.13842803	-0.527117705	0.274413282	-1.920889911	0.054745588	0.139564921
ensg00000135316.20	1315.426762	0.388000845	0.200182176	1.938238718	0.052594105	0.135962994
ensg00000135317.14	42.8041272	0.703516517	0.474756535	1.481846938	0.138381026	0.257888375
ensg00000135318.12	342.5707592	-0.181751839	0.18553578	-0.979605328	0.327280974	0.47304057
ensg00000135324.6	18.94411551	-0.650383075	0.47462881	-1.37029835	0.170593788	0.297497739
ensg00000135333.15	131.9096364	0.729215462	0.567519041	1.284918055	0.198820921	0.331551647
ensg00000135334.9	1266.867356	-0.081909761	0.153657448	-0.533067299	0.593986994	0.712913486
ensg00000135336.16	156.2299858	1.046872725	0.566012915	1.849556252	0.064377533	0.154688148
ensg00000135338.14	33.81713743	0.450580511	0.484712833	0.929582383	0.352587352	0.498367577
ensg00000135341.19	85.78657346	2.888469905	0.851553324	3.392001209	0.000693841	0.008203544
ensg00000135362.14	49.35967852	-0.872517686	0.408641764	-2.13516523	0.032747516	0.101122976
ensg00000135363.12	7.968522853	-1.781751258	1.169518033	-1.523491906	0.127635684	
ensg00000135365.17	1434.761035	-0.03399103	0.129960893	-0.261548141	0.79366983	0.862096372
ensg00000135372.10	2539.627746	0.114365512	0.066781177	1.712541124	0.086796993	0.188128756
ensg00000135373.13	625.6753966	1.37231421	0.393120616	3.49082229	0.000481536	0.006300379
ensg00000135374.11	5.620599514	0.916028851	0.952145856	0.96206778	0.336015557	
ensg00000135378.4	855.9862841	0.13556082	0.097538333	1.389820965	0.16458325	0.29040558
ensg00000135387.21	3385.081994	0.762463899	0.362192442	2.105134757	0.03527958	0.106344223
ensg00000135390.21	5071.065961	-0.662015893	0.175565096	-3.77077169	0.000162744	0.002773458
ensg00000135392.19	1789.236248	-0.13632937	0.076509012	-1.781873372	0.074769884	0.170803178
ensg00000135404.12	3687.237938	0.671559028	0.139985827	4.797335852	1.61E-06	6.20E-05
ensg00000135406.15	8.471526307	-1.207664032	0.903446737	-1.33672964	0.181310903	
ensg00000135414.10	250.7262301	1.030606819	0.21584855	4.774675665	1.80E-06	6.86E-05
ensg00000135423.13	222.4755503	-0.283715404	0.289290841	-0.980727226	0.326727274	0.472446355
ensg00000135424.19	128.74086	-0.960701132	0.380436142	-2.525262524	0.011561189	0.052984785
ensg00000135426.16	45.62735735	0.244528326	0.514917205	0.47488863	0.634866356	0.745454112
ensg00000135436.8	15.09529556	-1.104151436	0.953110477	-1.158471617	0.246671628	0.387459796
ensg00000135437.10	31.94662711	0.1333508	0.501582568	0.265860117	0.790346942	0.859684725
ensg00000135439.12	9.519554397	-0.260538373	0.902602368	-0.288652437	0.772847364	
ensg00000135441.8	1139.113292	-0.143362245	0.216198236	-0.663105528	0.50726297	0.641593989
ensg00000135446.17	1278.124246	0.519103961	0.271248321	1.913759166	0.055650935	0.14111297
ensg00000135451.13	2732.255653	-0.87171147	0.219442154	-3.972397523	7.12E-05	0.001416006
ensg00000135452.10	146.9412213	0.903848757	0.468760448	1.928167703	0.05383427	0.138064902
ensg00000135454.14	355.4604871	-0.589360528	0.339291808	-1.737031412	0.082381626	0.181829488
ensg00000135457.11	710.1544159	0.079399781	0.197747596	0.40152084	0.688036698	0.787091179
ensg00000135469.14	106.7452879	1.365279422	0.551097166	2.477384219	0.013234934	0.057456868
ensg00000135473.16	857.9969396	-0.312493795	0.176151995	-1.774000881	0.076063005	0.17230201
ensg00000135476.12	2005.70814	-0.989724119	0.159124292	-6.219817878	4.98E-10	4.75E-08
ensg00000135480.17	56007.00642	-0.286248919	0.206335934	-1.387295529	0.165351666	0.291432311
ensg00000135482.7	254.5391058	0.01473433	0.165105919	0.08924168	0.928889841	0.954898469
ensg00000135486.19	6610.313978	0.456268355	0.354252948	1.287973345	0.197755242	0.330314805
ensg00000135503.13	1712.321188	-0.275532732	0.097971902	-2.812364824	0.004917869	0.031443046
ensg00000135506.17	4771.402382	-0.069240339	0.134952626	-0.513071443	0.607901346	0.723845517
ensg00000135519.8	76.50903736	-1.793464066	0.847397494	-2.116437775	0.034307592	0.104268018
ensg00000135521.9	180.3888446	0.678235581	0.418212001	1.621750642	0.104856751	0.213515344
ensg00000135525.19	1164.415221	-0.111053255	0.099059517	-1.12107608	0.26225548	0.403334199
ensg00000135535.17	687.5547706	0.513575957	0.218818309	2.347042898	0.018923076	0.071737357
ensg00000135537.17	27.05847699	0.003015254	0.437997615	0.006884179	0.994507263	0.996379658
ensg00000135540.12	746.1535066	-0.012311991	0.134990984	-0.091206021	0.927328891	0.953589659
ensg00000135541.22	95.73545531	-0.211353585	0.323433075	-0.6534693	0.513453775	0.646708765
ensg00000135549.16	15.78253034	-0.903577085	0.65520068	-1.379084473	0.167868711	0.294614922
ensg00000135577.5	2.463172642	-2.081924662	1.440052678	-1.445728128	0.148253472	
ensg00000135587.9	404.0186552	-0.128835209	0.147272578	-0.874807864	0.381678458	0.527218727
ensg00000135596.18	693.8084293	-0.464396726	0.247264136	-1.878140249	0.060361982	0.148370394
ensg00000135597.19	863.5641706	0.571737624	0.155997967	3.665032528	0.000247307	0.003802563
ensg00000135604.11	51.70209298	-0.48964942	0.423721293	-1.155593141	0.247847615	0.388754117
ensg00000135605.13	13.53560359	2.386734928	0.687332668	3.472459609	0.000515713	0.006623309
ensg00000135617.4	455.9694594	-0.162836762	0.226551931	-0.718761308	0.472288001	0.610881738
ensg00000135622.13	222.8551275	0.296569166	0.31635444	0.93745852	0.348522751	0.494150678
ensg00000135624.17	8681.242637	0.28891311	0.095348542	3.030073701	0.002444941	0.019711219
ensg00000135631.17	2154.148933	-0.21259385	0.185707323	-1.144779035	0.252300702	0.393272199
ensg00000135632.12	1007.051046	-0.375903535	0.137327513	-2.737277668	0.006194998	0.036187088
ensg00000135636.16	257.302862	0.01511065	0.220776401	0.068443229	0.94543281	0.965241601
ensg00000135637.15	667.3559802	-0.324002287	0.150617389	-2.151161231	0.031463476	0.098562257
ensg00000135643.5	45.97676635	-0.981857664	0.305029695	-3.218892065	0.001286869	0.012671741
ensg00000135655.16	103.8194244	0.897801275	0.55239916	1.625276324	0.104103694	0.212504291
ensg00000135677.11	1856.73828	0.522248754	0.190173529	2.746169553	0.006029559	0.035518124
ensg00000135678.12	117.5709659	0.493156047	0.227865735	2.164239604	0.030445965	0.096571433
ensg00000135679.27	932.2465704	0.399004966	0.173227938	2.303352274	0.021259031	0.077154215
ensg00000135686.13	2194.646918	-0.570484377	0.231358258	-2.465805125	0.013670569	0.058618478
ensg00000135698.10	72.0405372	1.82649513	0.55623633	3.283667451	0.001024658	0.010795557
ensg00000135702.15	17.43977611	-0.978364064	0.565782368	-1.729223317	0.083769135	0.183759701
ensg00000135709.14	1190.159331	-0.059253674	0.157933019	-0.375182307	0.707524887	0.801978522
ensg00000135720.13	1914.069452	0.27322342	0.120663135	2.264348762	0.023552673	0.082163577
ensg00000135722.9	312.4580658	-0.678368839	0.255805243	-2.651895752	0.008004125	0.042502674
ensg00000135723.14	1744.087783	-0.029149022	0.213251578	-0.136688425	0.891277079	0.928866185
ensg00000135736.6	601.8348235	-0.659567445	0.226176913	-2.91615725	0.003543718	0.025568015
ensg00000135740.17	78.00214355	-1.224155901	0.798417169	-1.533228429	0.125219582	0.242052293
ensg00000135749.20	985.2803283	0.142966466	0.098191669	1.455993848	0.14539432	0.266905307
ensg00000135750.15	430.5604251	-0.087541036	0.175027966	-0.500154564	0.616966248	0.730864459
ensg00000135763.10	452.46927	0.372016614	0.138804279	2.680152351	0.007358866	0.040487509
ensg00000135766.9	457.5635768	-0.37280697	0.197965617	-1.883190509	0.059674555	0.147258713
ensg00000135775.14	473.3670714	0.70626735	0.325965541	2.166693287	0.030258249	0.09633858
